review_id,hospital_id,hospital_name,rating,review_text
4425,1107,Ahmedabad Gastroenterology Hospital,4.5,Excellent hospital! Ahmedabad Gastroenterology Hospital has top-notch facilities and very caring staff. The Gastroenterology department is outstanding. Highly recommend!
4426,1107,Ahmedabad Gastroenterology Hospital,4.0,Good infrastructure and skilled doctors at Ahmedabad Gastroenterology Hospital. The pharmacy is well-stocked. Overall a reliable hospital.
4427,1107,Ahmedabad Gastroenterology Hospital,3.2,Mixed experience at Ahmedabad Gastroenterology Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
4428,1107,Ahmedabad Gastroenterology Hospital,1.2,Terrible hospital. Ahmedabad Gastroenterology Hospital overcharges for everything. The Gastroenterology department is poorly managed. Not recommended.
4429,1108,Sri Neurology Super Speciality Hospital,4.6,"Best hospital experience ever. Sri Neurology Super Speciality Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
4430,1108,Sri Neurology Super Speciality Hospital,3.6,Satisfied with the care at Sri Neurology Super Speciality Hospital. The Neurology department is good. Staff is polite. Would recommend for most treatments.
4431,1108,Sri Neurology Super Speciality Hospital,2.7,"Not great, not terrible. Sri Neurology Super Speciality Hospital needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
4432,1108,Sri Neurology Super Speciality Hospital,1.4,Extremely dissatisfied. Sri Neurology Super Speciality Hospital has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
4433,1109,Ahmedabad Gastroenterology Hospital,4.8,Exceptional hospital! Ahmedabad Gastroenterology Hospital provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
4434,1109,Ahmedabad Gastroenterology Hospital,3.8,Decent hospital. Ahmedabad Gastroenterology Hospital provided good treatment. The rooms are comfortable. Could improve on waiting times.
4435,1109,Ahmedabad Gastroenterology Hospital,2.8,Just an average hospital. Ahmedabad Gastroenterology Hospital has good doctors but poor management. Waiting time was too long. Could be better.
4436,1109,Ahmedabad Gastroenterology Hospital,2.2,Worst hospital experience! Ahmedabad Gastroenterology Hospital has unhelpful staff and incompetent doctors. Completely wasted my time and money.
4437,1110,Ahmedabad Oncology Healthcare,4.8,Exceptional hospital! Ahmedabad Oncology Healthcare provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
4438,1110,Ahmedabad Oncology Healthcare,3.8,"Good hospital overall. Ahmedabad Oncology Healthcare has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
4439,1110,Ahmedabad Oncology Healthcare,2.7,Average experience at Ahmedabad Oncology Healthcare. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
4440,1110,Ahmedabad Oncology Healthcare,1.1,"Very disappointed with Ahmedabad Oncology Healthcare. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
4441,1111,Deenanath Neurology Hospital,4.5,Exceptional hospital! Deenanath Neurology Hospital provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
4442,1111,Deenanath Neurology Hospital,4.1,"Good hospital overall. Deenanath Neurology Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
4443,1111,Deenanath Neurology Hospital,3.1,Average experience at Deenanath Neurology Hospital. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
4444,1111,Deenanath Neurology Hospital,2.0,"Avoid Deenanath Neurology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
4445,1112,Ahmedabad Orthopedics Hospital,4.8,Outstanding care at Ahmedabad Orthopedics Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
4446,1112,Ahmedabad Orthopedics Hospital,3.5,"Good hospital overall. Ahmedabad Orthopedics Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
4447,1112,Ahmedabad Orthopedics Hospital,2.8,Okay experience. Ahmedabad Orthopedics Hospital is crowded and understaffed. The Orthopedics department is fine but other areas need work.
4448,1112,Ahmedabad Orthopedics Hospital,0.2,"Avoid Ahmedabad Orthopedics Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
4449,1113,City Neurology Super Speciality Hospital,4.6,Excellent hospital! City Neurology Super Speciality Hospital has top-notch facilities and very caring staff. The Neurology department is outstanding. Highly recommend!
4450,1113,City Neurology Super Speciality Hospital,4.4,Satisfied with the care at City Neurology Super Speciality Hospital. The Neurology department is good. Staff is polite. Would recommend for most treatments.
4451,1113,City Neurology Super Speciality Hospital,2.6,Mixed experience at City Neurology Super Speciality Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
4452,1113,City Neurology Super Speciality Hospital,0.6,Terrible hospital. City Neurology Super Speciality Hospital overcharges for everything. The Neurology department is poorly managed. Not recommended.
4453,1114,City ENT Healthcare,4.7,Outstanding care at City ENT Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
4454,1114,City ENT Healthcare,4.3,Satisfied with the care at City ENT Healthcare. The ENT department is good. Staff is polite. Would recommend for most treatments.
4455,1114,City ENT Healthcare,3.0,Okay experience. City ENT Healthcare is crowded and understaffed. The ENT department is fine but other areas need work.
4456,1114,City ENT Healthcare,1.1,Terrible hospital. City ENT Healthcare overcharges for everything. The ENT department is poorly managed. Not recommended.
4457,1115,SAL Orthopedics Medical Center,4.9,"Very impressed with SAL Orthopedics Medical Center. From admission to discharge, everything was smooth. The Orthopedics team did a fantastic job."
4458,1115,SAL Orthopedics Medical Center,4.4,Positive experience at SAL Orthopedics Medical Center. Clean environment and professional doctors. Only issue was the billing process which took time.
4459,1115,SAL Orthopedics Medical Center,2.8,Mixed experience at SAL Orthopedics Medical Center. Treatment was fine but the administrative process was frustrating. Facilities are decent.
4460,1115,SAL Orthopedics Medical Center,2.2,"Very disappointed with SAL Orthopedics Medical Center. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
4461,1116,Ahmedabad Ophthalmology Healthcare,4.6,Excellent hospital! Ahmedabad Ophthalmology Healthcare has top-notch facilities and very caring staff. The Ophthalmology department is outstanding. Highly recommend!
4462,1116,Ahmedabad Ophthalmology Healthcare,3.9,Decent hospital. Ahmedabad Ophthalmology Healthcare provided good treatment. The rooms are comfortable. Could improve on waiting times.
4463,1116,Ahmedabad Ophthalmology Healthcare,3.1,Just an average hospital. Ahmedabad Ophthalmology Healthcare has good doctors but poor management. Waiting time was too long. Could be better.
4464,1116,Ahmedabad Ophthalmology Healthcare,0.7,"Avoid Ahmedabad Ophthalmology Healthcare at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
4465,1117,Ahmedabad General Medicine Institute,4.8,Exceptional hospital! Ahmedabad General Medicine Institute provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
4466,1117,Ahmedabad General Medicine Institute,4.3,Positive experience at Ahmedabad General Medicine Institute. Clean environment and professional doctors. Only issue was the billing process which took time.
4467,1117,Ahmedabad General Medicine Institute,3.1,Mixed experience at Ahmedabad General Medicine Institute. Treatment was fine but the administrative process was frustrating. Facilities are decent.
4468,1117,Ahmedabad General Medicine Institute,1.6,Terrible hospital. Ahmedabad General Medicine Institute overcharges for everything. The General Medicine department is poorly managed. Not recommended.
4469,1118,Kamineni General Medicine Medical Center,4.8,Excellent hospital! Kamineni General Medicine Medical Center has top-notch facilities and very caring staff. The General Medicine department is outstanding. Highly recommend!
4470,1118,Kamineni General Medicine Medical Center,4.0,Decent hospital. Kamineni General Medicine Medical Center provided good treatment. The rooms are comfortable. Could improve on waiting times.
4471,1118,Kamineni General Medicine Medical Center,3.0,Just an average hospital. Kamineni General Medicine Medical Center has good doctors but poor management. Waiting time was too long. Could be better.
4472,1118,Kamineni General Medicine Medical Center,0.2,Worst hospital experience! Kamineni General Medicine Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
4473,1119,Ahmedabad Cardiology Institute,4.6,"Very impressed with Ahmedabad Cardiology Institute. From admission to discharge, everything was smooth. The Cardiology team did a fantastic job."
4474,1119,Ahmedabad Cardiology Institute,4.1,Positive experience at Ahmedabad Cardiology Institute. Clean environment and professional doctors. Only issue was the billing process which took time.
4475,1119,Ahmedabad Cardiology Institute,2.7,Just an average hospital. Ahmedabad Cardiology Institute has good doctors but poor management. Waiting time was too long. Could be better.
4476,1119,Ahmedabad Cardiology Institute,2.1,Terrible hospital. Ahmedabad Cardiology Institute overcharges for everything. The Cardiology department is poorly managed. Not recommended.
4477,1120,Sahyadri Ophthalmology Hospital,4.7,"Best hospital experience ever. Sahyadri Ophthalmology Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
4478,1120,Sahyadri Ophthalmology Hospital,4.2,"Good hospital overall. Sahyadri Ophthalmology Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
4479,1120,Sahyadri Ophthalmology Hospital,3.4,Mixed experience at Sahyadri Ophthalmology Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
4480,1120,Sahyadri Ophthalmology Hospital,2.2,"Avoid Sahyadri Ophthalmology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
4481,1121,Ahmedabad Gastroenterology Hospital,4.7,"Very impressed with Ahmedabad Gastroenterology Hospital. From admission to discharge, everything was smooth. The Gastroenterology team did a fantastic job."
4482,1121,Ahmedabad Gastroenterology Hospital,4.2,Satisfied with the care at Ahmedabad Gastroenterology Hospital. The Gastroenterology department is good. Staff is polite. Would recommend for most treatments.
